,type,id,stac_version,description,links,created,updated,crs,itemType,title,extent,license,providers,summaries
231,Collection,ch.blw.klimaeignung-koernermais,1.0.0,"The four sheets of the map, which has a scale of 1:200,000, show an overall evaluation of the climatic conditions and restrictions for agriculture, broken down into 20 categories. The map aims to highlight the significant differences in the cultivation options available in the individual regions.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-koernermais'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-koernermais/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.klimaeignung-koernermais', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/aaa31b34-09da-4944-b43e-fb1b21cc6f96', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html', 'title': 'Further information'}]",2021-12-09T09:45:15.145436Z,2022-09-15T10:06:18.794225Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Climate suitability map for agriculture - Maize,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2008-10-24T00:00:00Z', '2008-10-24T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
232,Collection,ch.blw.klimaeignung-kulturland,1.0.0,"The four sheets of the map, which has a scale of 1:200,000, show an overall evaluation of the climatic conditions and restrictions for agriculture, broken down into 20 categories. The map aims to highlight the significant differences in the cultivation options available in the individual regions.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-kulturland'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-kulturland/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.klimaeignung-kulturland', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/8148d26b-7aae-48b1-8c02-a391c33f59a7', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html', 'title': 'Further information'}]",2021-12-09T11:34:56.637477Z,2022-09-15T10:06:25.973448Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Climate suitability map for agriculture - Cultivated land,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2008-10-24T00:00:00Z', '2008-10-24T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
233,Collection,ch.blw.klimaeignung-spezialkulturen,1.0.0,"The four sheets of the map, which has a scale of 1:200,000, show an overall evaluation of the climatic conditions and restrictions for agriculture, broken down into 20 categories. The map aims to highlight the significant differences in the cultivation options available in the individual regions.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-spezialkulturen'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-spezialkulturen/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.klimaeignung-spezialkulturen', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/fe7c18e2-87d3-464f-a22e-7cc03e61d480', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html', 'title': 'Further information'}]",2021-12-09T11:46:47.319184Z,2022-09-15T10:06:32.581404Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Climate suitability map for agriculture - Special crops,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2008-10-24T00:00:00Z', '2008-10-24T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
234,Collection,ch.blw.klimaeignung-typ,1.0.0,"The four sheets of the map, which has a scale of 1:200,000, show an overall evaluation of the climatic conditions and restrictions for agriculture, broken down into 20 categories. The map aims to highlight the significant differences in the cultivation options available in the individual regions.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-typ'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-typ/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.klimaeignung-typ', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/f743a51c-7487-46a5-af16-5bf031edc417', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html', 'title': 'Further information'}]",2021-12-09T11:51:10.284714Z,2022-09-15T10:06:38.789734Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Climate suitability map for agriculture - Overview,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2008-10-24T00:00:00Z', '2008-10-24T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
235,Collection,ch.blw.klimaeignung-zwischenfruchtbau,1.0.0,"The four sheets of the map, which has a scale of 1:200,000, show an overall evaluation of the climatic conditions and restrictions for agriculture, broken down into 20 categories. The map aims to highlight the significant differences in the cultivation options available in the individual regions.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-zwischenfruchtbau'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.klimaeignung-zwischenfruchtbau/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.klimaeignung-zwischenfruchtbau', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/17b0f989-a79e-4837-b5a2-cf38c23a662c', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html', 'title': 'Further information'}]",2021-12-09T12:30:55.458684Z,2022-09-15T10:06:46.479434Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Climate suitability map for agriculture - Summer catch crops,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2008-10-24T00:00:00Z', '2008-10-24T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
236,Collection,ch.blw.landwirtschaftliche-zonengrenzen,1.0.0,"The official geodatabase of the agricultural zones and regions consists of six agricultural production zones and the summer pasture region and forms the agricultural production register. The register records difficult production and living conditions, which must be taken adequately into consideration in the application of the Agriculture Act. The legal basis can be found in Article 4 of the Agriculture Act (SR 910.1) and in the Ordinance on the agricultural production register and the definition of zones (SR 912.1). Various measures relating to the Agriculture Act are based on the division into zones. For example, some of the direct payments to the agricultural industry differ depending on the zone.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.landwirtschaftliche-zonengrenzen'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.landwirtschaftliche-zonengrenzen/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.landwirtschaftliche-zonengrenzen', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/6e4544bc-55f4-4aef-b36a-e36fe376eaf8', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/instrumente/grundlagen-und-querschnittsthemen/landwirtschaftliche-zonen.html', 'title': 'Further information'}]",2022-07-20T08:45:34.174601Z,2023-01-31T00:02:02.460513Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Boundaries of agricultural zones in Switzerland,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2023-01-30T00:00:00Z', '2023-01-30T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
237,Collection,ch.blw.niederschlagshaushalt,1.0.0,"The four sheets of the map, which has a scale of 1:200,000, show an overall evaluation of the climatic conditions and restrictions for agriculture, broken down into 20 categories. The map aims to highlight the significant differences in the cultivation options available in the individual regions.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.niederschlagshaushalt'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.niederschlagshaushalt/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.niederschlagshaushalt', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/0335f9f0-b0b1-4925-9c9d-d530ed2dd1cf', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html', 'title': 'Further information'}]",2021-12-09T12:46:34.313300Z,2022-09-15T10:07:16.591983Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Climate suitability map for agriculture - Precipitation,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2008-10-24T00:00:00Z', '2008-10-24T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
238,Collection,ch.blw.steil_terrassenlagen_rebbau,1.0.0,"In order to take the difficult production and living conditions in agriculture into adequate consideration, slope subsidies have been established for areas eligible for direct payments. A slopes dataset has been created for general direct payments (GeoIV 152.1; DSO Art. 43) and a dataset for vineyards on slopes for viticulture payments (GeoIV 152.2; DSO Art. 45). There are different categories of slope gradient. The vineyards on slopes dataset is part of the data used to calculate the agricultural direct payments on the basis of a geographic information system (GIS). Standardised calculations have been produced for the whole of Switzerland. The production is based on the ""SwissAlti3D"" terrain model from swisstopo. A distinction is made between the following slope gradient categories: &lt;30; 30-50; &gt;50 percent. Sloping areas less than 100 square metres in size were not taken into consideration.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.steil_terrassenlagen_rebbau'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.steil_terrassenlagen_rebbau/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.steil_terrassenlagen_rebbau', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/c3e162d0-512b-4baa-ae0f-0d4bd7418ad7', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/politik/datenmanagement/geografisches-informationssystem-gis/download-geodaten.html', 'title': 'Further information'}]",2021-12-10T09:11:48.882766Z,2022-09-15T10:07:34.695451Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Viticulture on slopes,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2017-10-27T00:00:00Z', '2017-10-27T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
239,Collection,ch.blw.ursprungsbezeichnungen-fleisch,1.0.0,"The register of designations of origin (PDO) and geographical indications (PGI) allows the region names and traditional designations of agricultural products to be protected (with the exception of wine), where the quality and the main characteristics of the products are determined by their geographical origin. If a name is protected, it can only be used by producers in the specified geographical region, who must comply with a detailed requirements specification. The purpose of protecting certain designations of agricultural products is to prevent consumers from being exposed to fraud and, in the interests of farmers, to stop unfair competition relating to the use of the designations. The rules in this area allow for the mutual recognition of quality products by Switzerland and the European Union. There are four categories: cheese, meat products, products of plant origin and spirits. The register of designations of origin currently contains around 30 different products and new ones are frequently being added.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-fleisch'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-fleisch/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.ursprungsbezeichnungen-fleisch', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/d8a34a75-b1c3-4387-8b03-63dd150f529b', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/instrumente/kennzeichnung/ursprungsbezeichungen-und-geografische-angaben.html', 'title': 'Further information'}]",2021-12-10T07:43:53.225257Z,2022-09-15T10:07:55.933212Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Register of designations of origin (PDO) and geographical indications (PGI) - meat products,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2021-12-16T00:00:00Z', '2021-12-16T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
240,Collection,ch.blw.ursprungsbezeichnungen-kaese,1.0.0,"The register of designations of origin (PDO) and geographical indications (PGI) allows the region names and traditional designations of agricultural products to be protected (with the exception of wine), where the quality and the main characteristics of the products are determined by their geographical origin. If a name is protected, it can only be used by producers in the specified geographical region, who must comply with a detailed requirements specification. The purpose of protecting certain designations of agricultural products is to prevent consumers from being exposed to fraud and, in the interests of farmers, to stop unfair competition relating to the use of the designations. The rules in this area allow for the mutual recognition of quality products by Switzerland and the European Union. There are four categories: cheese, meat products, products of plant origin and spirits. The register of designations of origin currently contains around 30 different products and new ones are frequently being added.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-kaese'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-kaese/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.ursprungsbezeichnungen-kaese', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/2109a970-681d-4efb-9fd5-6f7da5ae0e14', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/instrumente/kennzeichnung/ursprungsbezeichungen-und-geografische-angaben.html', 'title': 'Further information'}]",2021-12-10T08:01:20.251907Z,2022-09-15T10:08:03.881156Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Register of designations of origin (PDO) and geographical indications (PGI) - cheese,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2021-12-16T00:00:00Z', '2021-12-16T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
241,Collection,ch.blw.ursprungsbezeichnungen-konditoreiwaren,1.0.0,"The register of designations of origin (PDO) and geographical indications (PGI) allows the region names and traditional designations of agricultural products to be protected (with the exception of wine), where the quality and the main characteristics of the products are determined by their geographical origin. If a name is protected, it can only be used by producers in the specified geographical region, who must comply with a detailed requirements specification. The purpose of protecting certain designations of agricultural products is to prevent consumers from being exposed to fraud and, in the interests of farmers, to stop unfair competition relating to the use of the designations. The rules in this area allow for the mutual recognition of quality products by Switzerland and the European Union. There are four categories: cheese, meat products, products of plant origin and spirits. The register of designations of origin currently contains around 30 different products and new ones are frequently being added.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-konditoreiwaren'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-konditoreiwaren/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.ursprungsbezeichnungen-konditoreiwaren', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/0652c964-e9d5-4c4a-8efe-5043f48b457f', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/instrumente/kennzeichnung/ursprungsbezeichungen-und-geografische-angaben.html', 'title': 'Further information'}]",2021-12-10T08:05:39.508610Z,2023-03-15T13:14:16.269509Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Register of designations of origin (PDO) and geographical indications (PGI) - confectionery,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2021-12-16T00:00:00Z', '2021-12-16T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
242,Collection,ch.blw.ursprungsbezeichnungen-pflanzen,1.0.0,"The register of designations of origin (PDO) and geographical indications (PGI) allows the region names and traditional designations of agricultural products to be protected (with the exception of wine), where the quality and the main characteristics of the products are determined by their geographical origin. If a name is protected, it can only be used by producers in the specified geographical region, who must comply with a detailed requirements specification. The purpose of protecting certain designations of agricultural products is to prevent consumers from being exposed to fraud and, in the interests of farmers, to stop unfair competition relating to the use of the designations. The rules in this area allow for the mutual recognition of quality products by Switzerland and the European Union. There are four categories: cheese, meat products, products of plant origin and spirits. The register of designations of origin currently contains around 30 different products and new ones are frequently being added.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-pflanzen'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-pflanzen/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.ursprungsbezeichnungen-pflanzen', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/199c9078-9da7-4a77-b811-b342adc2a116', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/instrumente/kennzeichnung/ursprungsbezeichungen-und-geografische-angaben.html', 'title': 'Further information'}]",2021-12-10T08:45:41.447067Z,2022-09-15T10:08:16.083536Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Register of designations of origin (PDO) and geographical indications (PGI) - products of plant origin,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2021-12-16T00:00:00Z', '2021-12-16T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
243,Collection,ch.blw.ursprungsbezeichnungen-spirituosen,1.0.0,"The register of designations of origin (PDO) and geographical indications (PGI) allows the region names and traditional designations of agricultural products to be protected (with the exception of wine), where the quality and the main characteristics of the products are determined by their geographical origin. If a name is protected, it can only be used by producers in the specified geographical region, who must comply with a detailed requirements specification. The purpose of protecting certain designations of agricultural products is to prevent consumers from being exposed to fraud and, in the interests of farmers, to stop unfair competition relating to the use of the designations. The rules in this area allow for the mutual recognition of quality products by Switzerland and the European Union. There are four categories: cheese, meat products, products of plant origin and spirits. The register of designations of origin currently contains around 30 different products and new ones are frequently being added.","[{'rel': 'self', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-spirituosen'}, {'rel': <RelType.ROOT: 'root'>, 'href': 'https://data.geo.admin.ch/api/stac/v0.9/', 'type': <MediaType.JSON: 'application/json'>, 'title': 'data.geo.admin.ch'}, {'rel': 'parent', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/'}, {'rel': 'items', 'href': 'https://data.geo.admin.ch/api/stac/v0.9/collections/ch.blw.ursprungsbezeichnungen-spirituosen/items'}, {'rel': 'alternate', 'href': 'https://data.geo.admin.ch/browser/index.html#/collections/ch.blw.ursprungsbezeichnungen-spirituosen', 'type': 'text/html', 'title': 'STAC Browser'}, {'rel': 'license', 'href': 'https://opendata.swiss/en/terms-of-use/#terms_by', 'title': 'Terms of use'}, {'rel': 'describedby', 'href': 'https://www.geocat.ch/geonetwork/srv/eng/catalog.search#/metadata/bc34236a-ffe9-40af-9eae-d2cf1e0e96e6', 'title': 'Metadata'}, {'rel': 'about', 'href': 'https://www.blw.admin.ch/blw/de/home/instrumente/kennzeichnung/ursprungsbezeichungen-und-geografische-angaben.html', 'title': 'Further information'}]",2021-12-10T08:56:51.733682Z,2022-09-15T10:08:22.490448Z,['http://www.opengis.net/def/crs/OGC/1.3/CRS84'],Feature,Register of designations of origin (PDO) and geographical indications (PGI) - spirits,"{'spatial': {'bbox': [[5.96, 45.82, 10.49, 47.81]]}, 'temporal': {'interval': [['2021-12-16T00:00:00Z', '2021-12-16T00:00:00Z']]}}",proprietary,"[{'name': 'Federal Office for Agriculture - FOAG', 'roles': ['producer', 'licensor'], 'url': 'https://www.blw.admin.ch/'}]",{'proj:epsg': [2056]}
